Count,Pixel_2,Pixel_2,Value_1,Value_2,Value_3,Survived,Pclass,Empty
5492,200,300,197,157,125,1,1,1
5493,200,300,197,157,125,1,3,1
5494,200,300,197,157,125,1,1,1
5495,200,300,197,157,125,1,3,1
5496,200,300,195,155,123,1,3,1
5497,200,300,195,155,123,1,1,1
5498,200,300,193,153,121,1,3,1
5499,200,300,195,155,123,1,3,1
5500,200,300,193,153,121,1,2,1
5501,200,300,193,153,121,1,3,1
5502,200,300,193,153,121,1,1,1
5503,200,300,195,155,123,1,3,1
5504,200,300,195,155,123,1,1,1
5505,200,300,195,155,123,0,3,1
5506,200,300,195,155,123,1,1,1
5507,200,300,195,155,123,1,3,1
5508,200,300,195,155,123,1,3,1
5509,200,300,195,155,123,1,1,1
5510,200,300,167,164,171,1,3,1
5511,200,300,166,163,170,1,3,1
5512,200,300,166,163,170,0,2,1
5513,200,300,166,163,170,0,3,1
5514,200,300,160,157,164,1,1,1
5515,200,300,160,157,164,1,3,1
5516,200,300,158,155,162,1,1,1
5517,200,300,158,155,162,1,3,1
5518,200,300,156,153,160,0,1,1
5519,200,300,156,153,160,1,3,1
5520,200,300,156,153,160,1,3,1
5521,200,300,156,153,160,1,1,1
5522,200,300,154,151,158,1,3,1
5523,200,300,154,151,158,1,3,1
5524,200,300,154,151,158,0,2,1
5525,200,300,154,151,158,1,3,1
5526,200,300,153,150,157,0,1,1
5527,200,300,153,150,157,0,3,1
5528,200,300,153,150,157,1,1,1
5529,200,300,153,150,157,1,3,1
5530,200,300,153,150,157,1,1,1
5531,200,300,153,150,157,0,3,1
5532,200,300,153,150,157,1,3,1
5533,200,300,153,150,157,1,1,1
5534,200,300,153,150,157,1,3,1
5535,200,300,154,151,158,1,3,1
5536,200,300,154,151,158,1,2,1
5537,200,300,154,151,158,1,3,1
5538,200,300,154,151,158,0,1,1
5539,200,300,154,151,158,0,3,1
5540,200,300,154,151,158,1,1,1
5541,200,300,154,151,158,1,3,1
5542,200,300,154,151,158,1,1,1
5543,200,300,154,151,158,1,3,1
5544,200,300,156,153,160,0,3,1
5545,200,300,156,153,160,1,1,1
5546,200,300,156,153,160,1,3,1
5547,200,300,156,153,160,1,3,1
5548,200,300,156,153,160,1,2,1
5549,200,300,156,153,160,1,3,1
5550,200,300,156,153,160,0,1,1
5551,200,300,156,153,160,1,3,1
5552,200,300,156,153,160,0,1,1
5553,200,300,156,153,160,0,3,1
5554,200,300,156,153,160,1,1,1
5555,200,300,156,153,160,1,3,1
5556,200,300,156,153,160,1,3,1
5557,200,300,158,155,162,0,1,1
5558,200,300,159,156,163,1,3,1
5559,200,300,159,156,163,1,3,1
5560,200,300,159,156,163,1,2,1
5561,200,300,159,156,163,1,3,1
5562,200,300,159,156,163,1,1,1
5563,200,300,159,156,163,1,3,1
5564,200,300,159,156,163,0,1,1
5565,200,300,159,156,163,0,3,1
5566,200,300,159,156,163,1,1,1
5567,200,300,159,156,163,1,3,1
5568,200,300,159,156,163,1,3,1
5569,200,300,158,156,161,1,1,1
5570,200,300,158,156,161,0,3,1
5571,200,300,158,156,161,1,3,1
5572,200,300,158,156,161,1,2,1
5573,200,300,158,156,161,1,3,1
5574,200,300,158,156,161,1,1,1
5575,200,300,158,156,161,1,3,1
5576,200,300,158,156,161,0,1,1
5577,200,300,158,156,161,1,3,1
5578,200,300,158,156,161,0,1,1
5579,200,300,158,156,161,0,3,1
5580,200,300,158,156,161,1,3,1
5581,200,300,158,156,161,1,1,1
5582,200,300,158,156,161,1,3,1
5583,200,300,158,156,161,0,3,1
5584,200,300,158,156,161,1,2,1
5585,200,300,158,156,161,1,3,1
5586,200,300,158,156,161,1,1,1
5587,200,300,158,156,161,1,3,1
5588,200,300,158,156,161,1,1,1
5589,200,300,158,156,161,1,3,1
5590,200,300,158,156,161,0,1,1
5591,200,300,158,156,161,0,3,1
5592,200,300,158,156,161,1,3,1
5593,200,300,158,156,161,1,1,1
5594,200,300,158,156,161,1,3,1
5595,200,300,158,156,161,1,3,1
5596,200,300,158,156,161,0,2,1
5597,200,300,158,156,161,1,3,1
5598,200,300,158,156,161,1,1,1
5599,200,300,158,156,161,1,3,1
5600,200,300,158,156,161,1,1,1
5601,200,300,158,156,161,1,3,1
5602,200,300,158,156,161,0,1,1
5603,200,300,158,156,161,1,3,1
5604,200,300,158,156,161,0,3,1
5605,200,300,158,156,161,0,1,1
5606,200,300,158,156,161,1,3,1
5607,200,300,158,156,161,1,3,1
5608,200,300,158,156,161,1,2,1
5609,200,300,158,156,161,1,3,1
5610,200,300,158,156,161,1,1,1
5611,200,300,158,156,161,1,3,1
5612,200,300,158,156,161,1,1,1
5613,200,300,158,156,161,1,3,1
5614,200,300,158,156,161,1,1,1
5615,200,300,158,156,161,1,3,1
5616,200,300,158,156,161,1,3,1
5617,200,300,158,156,161,1,1,1
5618,200,300,158,156,161,1,3,1
5619,200,300,158,156,161,1,3,1
5620,200,300,158,156,161,1,2,1
5621,200,300,158,156,161,1,3,1
5622,200,300,158,156,161,1,1,1
5623,200,300,158,156,161,1,3,1
5624,200,300,158,156,161,1,1,1
5625,200,300,158,156,161,1,3,1
5626,200,300,160,158,163,1,1,1
5627,200,300,158,156,161,1,3,1
5628,200,300,158,156,161,1,3,1
5629,200,300,160,158,163,1,1,1
5630,200,300,160,158,163,1,3,1
5631,200,300,160,158,163,1,3,1
5632,200,300,160,158,163,1,2,1
5633,200,300,160,158,163,0,3,1
5634,200,300,160,158,163,1,1,1
5635,200,300,160,158,163,1,3,1
5636,200,300,160,158,163,1,1,1
5637,200,300,160,158,163,1,3,1
5638,200,300,160,158,163,1,1,1
5639,200,300,160,158,163,1,3,1
5640,200,300,160,158,163,0,3,1
5641,200,300,160,158,163,0,1,1
5642,200,300,160,158,163,1,3,1
5643,200,300,160,158,163,1,3,1
5644,200,300,160,158,163,1,2,1
5645,200,300,160,158,163,1,3,1
5646,200,300,160,158,163,0,1,1
5647,200,300,160,158,163,1,3,1
5648,200,300,160,158,163,1,1,1
5649,200,300,160,158,163,1,3,1
5650,200,300,160,158,163,1,1,1
5651,200,300,160,158,163,1,3,1
5652,200,300,160,158,163,0,3,1
5653,200,300,160,158,163,1,1,1
5654,200,300,160,158,163,0,3,1
5655,200,300,160,158,163,0,3,1
5656,200,300,160,158,163,1,2,1
5657,200,300,160,158,163,1,3,1
5658,200,300,160,158,163,1,1,1
5659,200,300,160,158,163,0,3,1
5660,200,300,160,158,163,1,1,1
5661,200,300,160,158,163,1,3,1
5662,200,300,160,158,163,1,1,1
5663,200,300,160,158,163,1,3,1
5664,200,300,160,158,163,1,3,1
5665,200,300,160,158,163,1,1,1
5666,200,300,160,158,163,0,3,1
5667,200,300,160,158,163,0,3,1
5668,200,300,160,158,163,1,2,1
5669,200,300,160,158,163,1,3,1
5670,200,300,160,158,163,1,1,1
5671,200,300,160,158,163,1,3,1
5672,200,300,160,158,163,0,1,1
5673,200,300,160,158,163,1,3,1
5674,200,300,160,158,163,1,1,1
5675,200,300,160,158,163,1,3,1
5676,200,300,160,158,163,1,3,1
5677,200,300,160,158,163,1,1,1
5678,200,300,160,158,163,0,3,1
5679,200,300,99,108,109,1,3,1
5680,200,300,96,105,106,0,2,1
5681,200,300,96,105,106,0,3,1
5682,200,300,96,105,106,1,1,1
5683,200,300,99,108,109,1,3,1
5684,200,300,96,105,106,1,1,1
5685,200,300,96,105,106,0,3,1
5686,200,300,96,105,106,1,1,1
5687,200,300,99,108,109,1,3,1
5688,200,300,96,105,106,1,3,1
5689,200,300,101,110,111,1,1,1
5690,200,300,100,109,110,1,3,1
5691,200,300,101,110,111,1,3,1
5692,200,300,98,109,110,0,2,1
5693,200,300,99,110,111,0,3,1
5694,200,300,98,109,110,1,1,1
5695,200,300,101,110,111,1,3,1
5696,200,300,101,110,111,1,1,1
5697,200,300,101,110,111,1,3,1
5698,200,300,101,110,111,0,1,1
5699,200,300,101,110,111,1,3,1
5700,200,300,101,110,111,1,3,1
5701,200,300,101,110,111,1,1,1
5702,200,300,101,110,111,1,3,1
5703,200,300,101,110,111,1,3,1
5704,200,300,99,110,111,0,2,1
5705,200,300,99,110,111,1,3,1
5706,200,300,99,110,111,0,1,1
5707,200,300,101,110,111,0,3,1
5708,200,300,99,110,111,1,1,1
5709,200,300,99,110,111,1,3,1
5710,200,300,99,110,111,1,1,1
5711,200,300,101,110,111,0,3,1
5712,200,300,99,110,111,1,3,1
5713,200,300,99,110,111,1,1,1
5714,200,300,99,110,111,1,3,1
5715,200,300,101,110,111,1,3,1
5716,200,300,99,110,111,1,2,1
5717,200,300,99,110,111,1,3,1
5718,200,300,99,110,111,0,1,1
5719,200,300,101,110,111,0,3,1
5720,200,300,99,110,111,1,1,1
5721,200,300,99,110,111,1,3,1
5722,200,300,99,110,111,1,1,1
5723,200,300,101,110,111,1,3,1
5724,200,300,99,110,111,0,3,1
5725,200,300,99,110,111,1,1,1
5726,200,300,99,110,111,1,3,1
5727,200,300,101,110,111,1,3,1
5728,200,300,99,110,111,1,2,1
5729,200,300,99,110,111,1,3,1
5730,200,300,99,110,111,0,1,1
5731,200,300,101,110,111,1,3,1
5732,200,300,99,110,111,0,1,1
5733,200,300,99,110,111,0,3,1
5734,200,300,99,110,111,1,1,1
5735,200,300,101,110,111,1,3,1
5736,200,300,99,110,111,1,3,1
5737,200,300,99,110,111,1,1,1
5738,200,300,99,110,111,1,3,1
5739,200,300,101,110,111,1,3,1
5740,200,300,99,110,111,1,2,1
5741,200,300,99,110,111,1,3,1
5742,200,300,99,110,111,1,1,1
5743,200,300,101,110,111,1,3,1
5744,200,300,99,110,111,1,1,1
5745,200,300,99,110,111,1,3,1
5746,200,300,99,110,111,1,1,1
5747,200,300,103,113,117,1,3,1
5748,200,300,99,109,113,1,3,1
5749,200,300,103,113,117,1,1,1
5750,200,300,99,109,113,1,3,1
5751,200,300,103,113,117,1,3,1
5752,200,300,99,109,113,1,2,1
5753,200,300,99,109,113,1,3,1
5754,200,300,99,109,113,1,1,1
5755,200,300,103,113,117,1,3,1
5756,200,300,97,110,113,1,1,1
5757,200,300,101,114,117,1,3,1
5758,200,300,97,110,113,1,1,1
5759,200,300,101,114,117,1,3,1
5760,200,300,97,110,113,1,3,1
5761,200,300,97,110,113,0,1,1
5762,200,300,97,110,113,1,3,1
5763,200,300,101,114,117,1,3,1
5764,200,300,97,110,113,1,2,1
5765,200,300,97,110,113,1,3,1
5766,200,300,97,110,113,1,1,1
5767,200,300,101,114,117,1,3,1
5768,200,300,97,110,113,0,1,1
5769,200,300,97,110,113,0,3,1
5770,200,300,97,110,113,1,1,1
5771,200,300,101,114,117,1,3,1
5772,200,300,97,110,113,1,3,1
5773,200,300,97,110,113,1,1,1
5774,200,300,97,110,113,0,3,1
5775,200,300,101,114,117,1,3,1
5776,200,300,97,110,113,1,2,1
5777,200,300,97,110,113,1,3,1
5778,200,300,97,110,113,1,1,1
5779,200,300,101,114,117,1,3,1
5780,200,300,97,110,113,0,1,1
5781,200,300,97,110,113,1,3,1
5782,200,300,97,110,113,0,1,1
5783,200,300,101,114,117,0,3,1
5784,200,300,97,110,113,1,3,1
5785,200,300,97,110,113,1,1,1
5786,200,300,97,110,113,1,3,1
5787,200,300,101,114,117,0,3,1
5788,200,300,97,110,113,1,2,1
5789,200,300,97,110,113,1,3,1
5790,200,300,97,110,113,1,1,1
5791,200,300,101,114,117,1,3,1
5792,200,300,97,110,113,1,1,1
5793,200,300,97,110,113,1,3,1
5794,200,300,97,110,113,0,1,1
5795,200,300,101,114,117,0,3,1
5796,200,300,97,110,113,1,3,1
5797,200,300,97,110,113,1,1,1
5798,200,300,97,110,113,1,3,1
5799,200,300,101,114,117,1,3,1
5800,200,300,97,110,113,0,2,1
5801,200,300,97,110,113,1,3,1
5802,200,300,97,110,113,1,1,1
5803,200,300,101,114,117,1,3,1
5804,200,300,97,110,113,1,1,1
5805,200,300,97,110,113,1,3,1
5806,200,300,97,110,113,0,1,1
5807,200,300,97,110,113,1,3,1
5808,200,300,97,110,113,0,3,1
5809,200,300,97,110,113,0,1,1
5810,200,300,97,110,113,1,3,1
5811,200,300,101,114,117,1,3,1
5812,200,300,97,110,113,1,2,1
5813,200,300,97,110,113,0,3,1
5814,200,300,97,110,113,1,1,1
5815,200,300,101,114,117,1,3,1
5816,200,300,97,110,113,1,1,1
5817,200,300,97,110,113,1,3,1
5818,200,300,97,110,113,1,1,1
5819,200,300,101,114,117,1,3,1
5820,200,300,97,110,113,0,3,1
5821,200,300,101,114,117,0,1,1
5822,200,300,94,93,103,1,3,1
5823,200,300,46,71,77,1,3,1
5824,200,300,99,246,250,1,2,1
5825,200,300,101,195,205,1,3,1
5826,200,300,166,196,201,0,1,1
5827,200,300,123,129,133,1,3,1
5828,200,300,123,129,133,1,1,1
5829,200,300,126,132,136,1,3,1
5830,200,300,128,131,136,1,1,1
5831,200,300,139,146,147,1,3,1
5832,200,300,138,145,146,0,3,1
5833,200,300,224,228,230,1,1,1
5834,200,300,161,165,167,0,3,1
5835,200,300,149,153,155,0,3,1
5836,200,300,155,160,160,1,2,1
5837,200,300,157,163,167,1,3,1
5838,200,300,190,196,200,1,1,1
5839,200,300,167,171,173,0,3,1
5840,200,300,137,143,147,1,1,1
5841,200,300,206,215,216,1,3,1
5842,200,300,255,255,255,1,1,1
5843,200,300,169,164,170,1,3,1
5844,200,300,255,255,255,1,3,1
5845,200,300,133,139,143,1,1,1
5846,200,300,123,131,135,0,3,1
5847,200,300,137,142,148,0,3,1
5848,200,300,118,129,137,1,2,1
5849,200,300,197,205,214,1,3,1
5850,200,300,116,133,137,1,1,1
5851,200,300,117,129,134,1,3,1
5852,200,300,118,136,138,0,1,1
5853,200,300,135,162,163,1,3,1
5854,200,300,133,167,167,1,1,1
5855,200,300,134,161,162,1,3,1
5856,200,300,186,218,218,1,3,1
5857,200,300,190,227,226,1,1,1
5858,200,300,7,41,41,0,3,1
5859,200,300,190,227,226,1,3,1
5860,200,300,144,183,182,0,2,1
5861,200,300,133,170,169,0,3,1
5862,200,300,133,167,167,1,1,1
5863,200,300,137,162,163,1,3,1
5864,200,300,136,166,166,1,1,1
5865,200,300,124,154,154,1,3,1
5866,200,300,125,152,153,1,1,1
5867,200,300,123,144,148,1,3,1
5868,200,300,123,138,147,1,3,1
5869,200,300,212,227,236,1,1,1
5870,200,300,139,154,163,1,3,1
5871,200,300,152,160,169,1,3,1
5872,200,300,143,152,158,1,2,1
5873,200,300,148,160,165,1,3,1
5874,200,300,146,158,163,1,1,1
5875,200,300,155,165,169,1,3,1
5876,200,300,145,157,162,1,1,1
5877,200,300,157,167,171,1,3,1
5878,200,300,140,157,161,1,1,1
5879,200,300,105,124,128,1,3,1
5880,200,300,119,144,145,1,3,1
5881,200,300,121,147,145,1,1,1
5882,200,300,122,148,146,1,3,1
5883,200,300,121,149,147,1,3,1
5884,200,300,120,151,148,1,2,1
5885,200,300,123,154,151,1,3,1
5886,200,300,221,249,247,1,1,1
5887,200,300,129,156,157,1,3,1
5888,200,300,202,227,228,1,1,1
5889,200,300,131,159,157,0,3,1
5890,200,300,135,163,161,1,1,1
5891,200,300,131,162,159,1,3,1
5892,200,300,131,162,159,1,3,1
5893,200,300,128,163,160,1,1,1
5894,200,300,127,160,157,1,3,1
5895,200,300,152,185,182,1,3,1
5896,200,300,161,194,191,0,2,1
5897,200,300,185,218,215,0,3,1
5898,200,300,138,176,172,1,1,1
5899,200,300,112,150,146,1,3,1
5900,200,300,120,158,154,1,1,1
5901,200,300,150,188,184,1,3,1
5902,200,300,169,207,203,0,1,1
5903,200,300,165,200,197,1,3,1
5904,200,300,166,201,198,1,3,1
5905,200,300,163,198,195,1,1,1
5906,200,300,0,24,21,1,3,1
5907,200,300,154,189,186,1,3,1
5908,200,300,157,193,188,0,2,1
5909,200,300,137,169,164,1,3,1
5910,200,300,0,6,2,0,1,1
5911,200,300,0,0,0,0,3,1
5912,200,300,255,255,255,1,1,1
5913,200,300,153,165,170,1,3,1
5914,200,300,183,195,200,1,1,1
5915,200,300,255,255,255,0,3,1
5916,200,300,214,229,232,1,3,1
5917,200,300,127,142,145,1,1,1
5918,200,300,132,150,152,1,3,1
5919,200,300,122,137,140,1,3,1
5920,200,300,146,161,164,1,2,1
5921,200,300,127,142,145,1,3,1
5922,200,300,125,140,143,0,1,1
5923,200,300,66,79,82,0,3,1
5924,200,300,124,139,142,1,1,1
5925,200,300,128,143,146,1,3,1
5926,200,300,123,138,141,1,1,1
5927,200,300,128,143,146,1,3,1
5928,200,300,127,143,143,0,3,1
5929,200,300,127,143,143,1,1,1
5930,200,300,127,143,143,1,3,1
5931,200,300,129,145,145,1,3,1
5932,200,300,127,143,143,1,2,1
5933,200,300,127,146,145,1,3,1
5934,200,300,123,142,141,0,1,1
5935,200,300,127,143,143,1,3,1
5936,200,300,123,142,141,0,1,1
5937,200,300,129,145,145,0,3,1
5938,200,300,125,141,141,1,1,1
5939,200,300,128,147,146,1,3,1
5940,200,300,129,145,145,1,3,1
5941,200,300,131,147,147,0,1,1
5942,200,300,127,146,145,1,3,1
5943,200,300,127,143,143,1,3,1
5944,200,300,127,146,145,1,2,1
5945,200,300,127,146,145,1,3,1
5946,200,300,127,146,145,1,1,1
5947,200,300,129,145,145,1,3,1
5948,200,300,132,151,150,0,1,1
5949,200,300,134,150,150,0,3,1
5950,200,300,121,140,139,1,1,1
5951,200,300,123,144,143,1,3,1
5952,200,300,118,133,136,1,3,1
5953,200,300,114,131,129,1,1,1
5954,200,300,116,129,132,0,3,1
5955,200,300,110,124,124,1,3,1
5956,200,300,106,116,120,1,2,1
5957,200,300,106,116,120,1,3,1
5958,200,300,105,115,119,1,1,1
5959,200,300,114,124,128,1,3,1
5960,200,300,106,116,120,0,1,1
5961,200,300,106,116,120,1,3,1
5962,200,300,113,123,127,0,1,1
5963,200,300,109,123,123,0,3,1
5964,200,300,118,128,132,1,3,1
5965,200,300,109,123,123,1,1,1
5966,200,300,120,130,134,1,3,1
5967,200,300,112,126,126,0,3,1
5968,200,300,130,146,146,1,2,1
5969,200,300,109,125,125,1,3,1
5970,200,300,107,123,123,1,1,1
5971,200,300,157,171,171,1,3,1
5972,200,300,189,199,203,1,1,1
5973,200,300,204,214,218,1,3,1
5974,200,300,145,157,162,0,1,1
5975,200,300,119,133,133,0,3,1
5976,200,300,108,127,126,1,3,1
5977,200,300,120,134,134,1,1,1
5978,200,300,120,141,140,1,3,1
5979,200,300,121,137,137,1,3,1
5980,200,300,123,142,141,0,2,1
5981,200,300,204,225,224,1,3,1
5982,200,300,123,142,141,1,1,1
5983,200,300,169,188,187,1,3,1
5984,200,300,128,147,146,1,1,1
5985,200,300,134,153,152,1,3,1
5986,200,300,163,181,183,0,1,1
5987,200,300,136,155,154,1,3,1
5988,200,300,129,148,147,0,3,1
5989,200,300,134,155,154,0,1,1
5990,200,300,133,146,149,1,3,1
5991,200,300,133,143,147,1,3,1
5992,200,300,229,242,245,1,2,1
5993,200,300,110,122,127,1,3,1
5994,200,300,120,129,135,1,1,1
5995,200,300,153,140,131,1,3,1
5996,200,300,156,143,134,1,1,1
5997,200,300,156,143,134,1,3,1
5998,200,300,156,143,134,1,1,1
5999,200,300,154,141,132,1,3,1
6000,200,300,156,143,134,1,3,1
6001,200,300,156,143,134,1,1,1
6002,200,300,154,141,132,1,3,1
6003,200,300,154,141,132,1,3,1
6004,200,300,156,143,134,1,2,1
6005,200,300,156,143,134,1,3,1
6006,200,300,156,143,134,1,1,1
6007,200,300,156,143,134,1,3,1
6008,200,300,156,143,134,1,1,1
6009,200,300,156,143,134,1,3,1
6010,200,300,156,143,134,1,1,1
6011,200,300,156,143,134,1,3,1
6012,200,300,156,143,134,1,3,1
6013,200,300,156,143,134,1,1,1
6014,200,300,156,143,134,1,3,1
6015,200,300,154,141,130,1,3,1
6016,200,300,154,141,130,1,2,1
6017,200,300,156,143,134,0,3,1
6018,200,300,150,139,128,1,1,1
6019,200,300,153,140,131,1,3,1
6020,200,300,154,141,132,1,1,1
6021,200,300,154,141,132,1,3,1
6022,200,300,154,141,130,1,1,1
6023,200,300,154,141,132,1,3,1
6024,200,300,154,141,132,0,3,1
6025,200,300,154,141,132,0,1,1
6026,200,300,154,141,130,1,3,1
6027,200,300,154,141,132,1,3,1
6028,200,300,154,141,132,1,2,1
6029,200,300,154,141,132,1,3,1
6030,200,300,154,141,130,0,1,1
6031,200,300,154,141,132,1,3,1
6032,200,300,154,141,130,1,1,1
6033,200,300,155,138,132,1,3,1
6034,200,300,154,137,131,1,1,1
6035,200,300,155,138,132,1,3,1
6036,200,300,155,138,132,0,3,1
6037,200,300,155,138,132,1,1,1
6038,200,300,155,138,132,0,3,1
6039,200,300,155,138,132,0,3,1
6040,200,300,155,138,132,1,2,1
6041,200,300,155,138,132,1,3,1
6042,200,300,155,138,132,1,1,1
6043,200,300,155,138,132,0,3,1
6044,200,300,155,138,132,1,1,1
6045,200,300,155,138,132,1,3,1
6046,200,300,155,138,132,1,1,1
6047,200,300,155,138,132,1,3,1
6048,200,300,155,138,132,1,3,1
6049,200,300,155,138,132,1,1,1
6050,200,300,155,138,132,0,3,1
6051,200,300,155,138,132,0,3,1
6052,200,300,155,138,132,1,2,1
6053,200,300,155,138,132,1,3,1
6054,200,300,155,138,132,1,1,1
6055,200,300,155,138,132,1,3,1
6056,200,300,155,138,132,0,1,1
6057,200,300,155,138,132,1,3,1
6058,200,300,155,138,132,1,1,1
6059,200,300,155,138,132,1,3,1
6060,200,300,155,138,132,1,3,1
6061,200,300,155,138,132,1,1,1
6062,200,300,155,138,132,0,3,1
6063,200,300,155,138,132,1,3,1
6064,200,300,155,138,132,0,2,1
6065,200,300,155,138,132,0,3,1
6066,200,300,155,138,132,1,1,1
6067,200,300,155,138,132,1,3,1
6068,200,300,155,138,132,1,1,1
6069,200,300,155,138,132,0,3,1
6070,200,300,0,0,0,1,1,1
6071,200,300,0,0,0,1,3,1
6072,200,300,0,0,0,1,3,1
6073,200,300,0,0,0,1,1,1
6074,200,300,0,0,0,1,3,1
6075,200,300,0,0,0,1,3,1
6076,200,300,0,0,0,0,2,1
6077,200,300,0,0,0,0,3,1
6078,200,300,0,0,0,1,1,1
6079,200,300,0,0,0,1,3,1
6080,200,300,0,0,0,1,1,1
6081,200,300,0,0,0,1,3,1
6082,200,300,0,0,0,0,1,1
6083,200,300,0,0,0,1,3,1
6084,200,300,0,0,0,1,3,1
6085,200,300,0,0,0,1,1,1
6086,200,300,1,1,1,1,3,1
6087,200,300,0,0,0,1,3,1
6088,200,300,0,0,0,0,2,1
6089,200,300,0,0,0,1,3,1
6090,200,300,1,1,1,0,1,1
6091,200,300,0,0,0,0,3,1
6092,200,300,0,0,0,1,1,1
6093,200,300,0,0,0,1,3,1
6094,200,300,0,0,0,1,1,1
6095,200,300,0,0,0,0,3,1
6096,200,300,0,0,0,1,3,1
6097,200,300,0,0,0,1,1,1
6098,200,300,0,0,0,1,3,1
6099,200,300,0,0,0,1,3,1
6100,200,300,0,0,0,1,2,1
6101,200,300,0,0,0,1,3,1
6102,200,300,0,0,0,0,1,1
6103,200,300,0,0,0,0,3,1
6104,200,300,0,0,0,1,1,1
6105,200,300,0,0,0,1,3,1
6106,200,300,0,0,0,1,1,1
6107,200,300,0,0,0,1,3,1
6108,200,300,0,0,0,0,3,1
6109,200,300,0,0,0,1,1,1
6110,200,300,178,142,132,1,3,1
6111,200,300,178,142,132,1,3,1
6112,200,300,178,142,132,1,2,1
6113,200,300,178,142,132,1,3,1
6114,200,300,178,143,131,0,1,1
6115,200,300,178,143,131,1,3,1
6116,200,300,178,143,131,0,1,1
6117,200,300,178,143,131,0,3,1
6118,200,300,178,143,131,1,1,1
6119,200,300,178,143,131,1,3,1
6120,200,300,178,143,131,1,3,1
6121,200,300,178,143,131,1,1,1
6122,200,300,178,143,131,1,3,1
6123,200,300,178,143,131,1,3,1
6124,200,300,178,143,131,1,2,1
6125,200,300,178,143,131,1,3,1
6126,200,300,178,143,131,1,1,1
6127,200,300,178,143,131,1,3,1
6128,200,300,178,143,131,1,1,1
6129,200,300,178,143,131,1,3,1
6130,200,300,178,143,131,1,1,1
6131,200,300,178,143,131,1,3,1
6132,200,300,178,143,131,1,3,1
6133,200,300,178,143,131,1,1,1
6134,200,300,178,143,131,1,3,1
6135,200,300,178,143,131,1,3,1
6136,200,300,178,143,131,1,2,1
6137,200,300,178,143,131,1,3,1
6138,200,300,178,143,131,1,1,1
6139,200,300,178,143,131,1,3,1
6140,200,300,178,143,131,1,1,1
6141,200,300,178,143,131,1,3,1
6142,200,300,178,143,131,1,1,1
6143,200,300,178,143,131,1,3,1
6144,200,300,178,143,131,1,3,1
6145,200,300,178,143,131,0,1,1
6146,200,300,178,143,131,1,3,1
6147,200,300,178,143,131,1,3,1
6148,200,300,178,143,131,1,2,1
6149,200,300,178,143,131,1,3,1
6150,200,300,178,143,131,1,1,1
6151,200,300,178,143,131,1,3,1
6152,200,300,178,143,131,0,1,1
6153,200,300,255,255,255,0,3,1
6154,200,300,222,255,255,1,1,1
6155,200,300,11,96,194,1,3,1
6156,200,300,0,18,100,1,3,1
6157,200,300,0,5,92,1,1,1
6158,200,300,6,17,84,0,3,1
6159,200,300,0,12,65,1,3,1
6160,200,300,73,84,133,1,2,1
6161,200,300,173,237,255,1,3,1
6162,200,300,84,116,189,1,1,1
6163,200,300,82,113,183,1,3,1
6164,200,300,160,180,255,0,1,1
6165,200,300,94,112,192,1,3,1
6166,200,300,197,210,255,0,1,1
6167,200,300,71,77,120,0,3,1
6168,200,300,107,122,159,1,3,1
6169,200,300,63,84,149,1,1,1
6170,200,300,69,91,188,1,3,1
6171,200,300,56,77,142,0,3,1
6172,200,300,120,120,153,1,2,1
6173,200,300,109,114,154,1,3,1
6174,200,300,115,117,225,1,1,1
6175,200,300,9,10,120,1,3,1
6176,200,300,49,39,157,1,1,1
6177,200,300,191,182,255,1,3,1
